#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	heartbeat
#open	2019-04-12-11-21-57
#fields	id.orig_h	id.orig_p	id.resp_h	id.resp_p	total_number	periodicity
#types	addr	port	addr	port	count	double
147.32.84.165	2714	222.189.228.111	3389	3	6.961316
147.32.84.165	1278	222.189.228.111	3389	3	6.980315
147.32.84.165	4670	222.189.228.111	3389	3	9.362913
147.32.84.165	3867	222.189.228.111	3389	3	7.049867
147.32.84.165	2576	222.189.228.111	3389	3	7.33656
147.32.84.165	4467	222.189.228.111	3389	3	6.975378
147.32.84.165	3302	222.189.228.111	3389	3	6.965597
147.32.84.165	4220	222.189.228.111	3389	3	7.169248
147.32.84.165	4204	222.189.228.111	3389	5	1.441353
147.32.84.165	4826	222.189.228.111	3389	3	7.172419
147.32.84.165	3498	222.189.228.111	3389	3	9.519333
147.32.84.165	2894	222.189.228.111	3389	3	9.359674
147.32.84.165	2332	222.189.228.111	3389	3	9.523296
147.32.84.165	3651	222.189.228.111	3389	5	1.522462
147.32.84.165	1741	222.189.228.111	3389	3	9.510433
147.32.84.165	3930	222.189.228.111	3389	3	9.605533
147.32.84.165	3694	222.189.228.111	3389	3	7.753718
147.32.84.165	4470	222.189.228.111	3389	6	0.000095
147.32.84.165	3649	222.189.228.111	3389	3	7.077692
147.32.84.165	3076	222.189.228.111	3389	5	1.405252
147.32.84.165	4494	222.189.228.111	3389	3	9.370464
147.32.84.165	3471	222.189.228.111	3389	6	0.00012
147.32.84.165	1755	222.189.228.111	3389	3	9.530192
147.32.84.165	3081	222.189.228.111	3389	3	7.002068
147.32.84.165	2337	222.189.228.111	3389	3	9.519125
147.32.84.165	3913	222.189.228.111	3389	3	9.44123
147.32.84.165	3150	222.189.228.111	3389	3	8.20282
147.32.84.165	3881	222.189.228.111	3389	3	7.062394
147.32.84.165	1149	222.189.228.111	3389	3	9.367855
147.32.84.165	3873	222.189.228.111	3389	6	0.000095
147.32.84.165	4230	222.189.228.111	3389	3	7.172264
147.32.84.165	3894	222.189.228.111	3389	3	7.054143
147.32.84.165	4255	222.189.228.111	3389	5	1.396613
147.32.84.165	2039	222.189.228.111	3389	3	7.148764
147.32.84.165	4229	222.189.228.111	3389	3	7.074652
147.32.84.165	1097	222.189.228.111	3389	3	7.045694
147.32.84.165	4021	222.189.228.111	3389	3	6.96783
147.32.84.165	3648	222.189.228.111	3389	5	1.412716
147.32.84.165	4640	222.189.228.111	3389	3	5.60514
147.32.84.165	3862	222.189.228.111	3389	3	7.052949
147.32.84.165	3165	222.189.228.111	3389	3	7.091981
147.32.84.165	1527	222.189.228.111	3389	3	4.494982
147.32.84.165	4474	222.189.228.111	3389	3	6.965763
147.32.84.165	1753	222.189.228.111	3389	3	9.367388
147.32.84.165	3633	222.189.228.111	3389	3	6.972104
147.32.84.165	2603	222.189.228.111	3389	3	6.998033
147.32.84.165	4238	222.189.228.111	3389	3	5.083385
147.32.84.165	2739	222.189.228.111	3389	3	7.04715
147.32.84.165	3634	222.189.228.111	3389	3	7.164933
147.32.84.165	1104	222.189.228.111	3389	3	7.064242
147.32.84.165	3887	222.189.228.111	3389	3	6.971637
147.32.84.165	4512	222.189.228.111	3389	3	9.52711
147.32.84.165	3912	222.189.228.111	3389	3	9.601875
147.32.84.165	4801	222.189.228.111	3389	3	7.174014
147.32.84.165	3292	222.189.228.111	3389	3	7.045477
147.32.84.165	1287	222.189.228.111	3389	8	0.000458
147.32.84.165	1430	222.189.228.111	3389	3	7.07427
147.32.84.165	3886	222.189.228.111	3389	3	7.051392
147.32.84.165	2738	222.189.228.111	3389	3	6.961381
147.32.84.165	1963	222.189.228.111	3389	3	6.913095
147.32.84.165	4695	222.189.228.111	3389	3	9.524651
147.32.84.165	1424	222.189.228.111	3389	3	7.088026
147.32.84.165	4471	222.189.228.111	3389	6	0.000095
147.32.84.165	3295	222.189.228.111	3389	3	7.047103
147.32.84.165	3645	222.189.228.111	3389	3	7.078174
147.32.84.165	1897	222.189.228.111	3389	3	6.973646
147.32.84.165	2319	222.189.228.111	3389	3	9.359765
147.32.84.165	4256	222.189.228.111	3389	3	5.02712
147.32.84.165	2128	222.189.228.111	3389	3	7.047616
147.32.84.165	2471	222.189.228.111	3389	3	6.987696
147.32.84.165	1884	222.189.228.111	3389	3	6.973596
147.32.84.165	1157	222.189.228.111	3389	3	9.519794
147.32.84.165	2017	222.189.228.111	3389	3	6.908161
147.32.84.165	4262	222.189.228.111	3389	6	0.000217
147.32.84.165	3704	222.189.228.111	3389	3	7.26053
147.32.84.165	3438	222.189.228.111	3389	3	7.05406
147.32.84.165	4496	222.189.228.111	3389	3	9.361777
147.32.84.165	4497	222.189.228.111	3389	3	9.521819
147.32.84.165	1057	222.189.228.111	3389	9	2.91884
147.32.84.165	2719	222.189.228.111	3389	3	7.054657
147.32.84.165	2468	222.189.228.111	3389	3	6.897615
147.32.84.165	1896	222.189.228.111	3389	5	1.479035
147.32.84.165	4153	222.189.228.111	3389	5	0.533539
147.32.84.165	4811	222.189.228.111	3389	3	7.080783
147.32.84.165	1507	222.189.228.111	3389	3	7.043095
147.32.84.165	3294	222.189.228.111	3389	3	7.053131
147.32.84.165	2480	222.189.228.111	3389	5	1.503748
147.32.84.165	4658	222.189.228.111	3389	3	5.807403
147.32.84.165	2323	222.189.228.111	3389	3	9.52517
147.32.84.165	4507	222.189.228.111	3389	3	9.369989
147.32.84.165	4223	222.189.228.111	3389	3	7.070585
147.32.84.165	2590	222.189.228.111	3389	3	0.884829
147.32.84.165	3080	222.189.228.111	3389	3	6.997835
147.32.84.165	1136	222.189.228.111	3389	3	9.520997
147.32.84.165	4908	222.189.228.111	3389	3	9.613694
147.32.84.165	1732	222.189.228.111	3389	3	9.520846
147.32.84.165	3287	222.189.228.111	3389	3	6.947498
147.32.84.165	4205	222.189.228.111	3389	3	7.072568
147.32.84.165	2488	222.189.228.111	3389	5	1.461184
147.32.84.165	1899	222.189.228.111	3389	3	6.974164
147.32.84.165	1533	222.189.228.111	3389	5	1.422781
147.32.84.165	3707	222.189.228.111	3389	3	7.147826
147.32.84.165	3916	222.189.228.111	3389	6	0.000154
147.32.84.165	3289	222.189.228.111	3389	3	6.955778
147.32.84.165	2835	222.189.228.111	3389	3	7.076323
147.32.84.165	4874	222.189.228.111	3389	3	6.889933
147.32.84.165	1890	222.189.228.111	3389	3	6.890201
147.32.84.165	1530	222.189.228.111	3389	3	4.503388
147.32.84.165	4485	222.189.228.111	3389	3	7.045777
147.32.84.165	2740	222.189.228.111	3389	3	6.964487
147.32.84.165	3055	222.189.228.111	3389	9	0.000489
147.32.84.165	3493	222.189.228.111	3389	3	9.361833
147.32.84.165	2343	222.189.228.111	3389	3	9.524204
147.32.84.165	2917	222.189.228.111	3389	3	9.521271
147.32.84.165	1152	222.189.228.111	3389	3	9.366746
147.32.84.165	3066	222.189.228.111	3389	3	6.990973
147.32.84.165	2381	222.189.228.111	3389	3	6.865351
147.32.84.165	1087	222.189.228.111	3389	3	9.520306
147.32.84.165	1728	222.189.228.111	3389	3	9.523714
147.32.84.165	2461	222.189.228.111	3389	3	6.892261
147.32.84.165	3470	222.189.228.111	3389	3	9.360343
147.32.84.165	4279	222.189.228.111	3389	3	7.438186
147.32.84.165	3480	222.189.228.111	3389	3	9.51816
147.32.84.165	3919	222.189.228.111	3389	3	9.448489
147.32.84.165	2145	222.189.228.111	3389	3	7.052882
147.32.84.165	1288	222.189.228.111	3389	3	6.970165
147.32.84.165	2902	222.189.228.111	3389	3	9.361394
147.32.84.165	2716	222.189.228.111	3389	3	7.048808
147.32.84.165	2321	222.189.228.111	3389	3	9.362007
147.32.84.165	4650	222.189.228.111	3389	6	0.000129
147.32.84.165	4211	222.189.228.111	3389	3	7.164794
147.32.84.165	3635	222.189.228.111	3389	3	7.078978
147.32.84.165	1307	222.189.228.111	3389	5	1.424589
147.32.84.165	1754	222.189.228.111	3389	3	9.521451
147.32.84.165	2113	222.189.228.111	3389	3	9.445638
147.32.84.165	1561	222.189.228.111	3389	3	6.97556
147.32.84.165	2604	222.189.228.111	3389	3	6.909402
147.32.84.165	2125	222.189.228.111	3389	3	6.956909
147.32.84.165	2477	222.189.228.111	3389	3	6.894429
147.32.84.165	2912	222.189.228.111	3389	3	9.361833
147.32.84.165	1437	222.189.228.111	3389	3	7.174988
147.32.84.165	4282	222.189.228.111	3389	3	7.038139
147.32.84.165	2733	222.189.228.111	3389	3	6.908222
147.32.84.165	1141	222.189.228.111	3389	3	9.523902
147.32.84.165	3920	222.189.228.111	3389	3	9.441534
147.32.84.165	4810	222.189.228.111	3389	3	7.07848
147.32.84.165	4285	222.189.228.111	3389	3	7.393971
147.32.84.165	3062	222.189.228.111	3389	3	7.159189
147.32.84.165	3481	222.189.228.111	3389	3	9.521213
147.32.84.165	1131	222.189.228.111	3389	3	9.365052
147.32.84.165	2578	222.189.228.111	3389	3	7.555589
147.32.84.165	3880	222.189.228.111	3389	3	7.055903
147.32.84.165	2143	222.189.228.111	3389	3	7.042567
147.32.84.165	2484	222.189.228.111	3389	3	6.887414
147.32.84.165	1746	222.189.228.111	3389	3	9.363672
147.32.84.165	2755	222.189.228.111	3389	3	7.148013
147.32.84.165	2324	222.189.228.111	3389	3	9.46886
147.32.84.165	1146	222.189.228.111	3389	3	9.353051
147.32.84.165	2041	222.189.228.111	3389	5	1.457961
147.32.84.165	3874	222.189.228.111	3389	6	0.000095
147.32.84.165	2023	222.189.228.111	3389	3	7.067952
147.32.84.165	3869	222.189.228.111	3389	3	6.962706
147.32.84.165	1739	222.189.228.111	3389	3	9.526526
147.32.84.165	1694	222.189.228.111	3389	3	8.527718
147.32.84.165	3925	222.189.228.111	3389	3	9.610089
147.32.84.165	1301	222.189.228.111	3389	3	6.383467
147.32.84.165	2599	222.189.228.111	3389	3	6.996072
147.32.84.165	4472	222.189.228.111	3389	3	6.984376
147.32.84.165	2151	222.189.228.111	3389	3	7.052352
147.32.84.165	3703	222.189.228.111	3389	3	7.195021
147.32.84.165	2147	222.189.228.111	3389	3	6.952991
147.32.84.165	3478	222.189.228.111	3389	3	9.365428
147.32.84.165	4510	222.189.228.111	3389	3	9.35401
147.32.84.165	3714	222.189.228.111	3389	3	8.928338
147.32.84.165	3288	222.189.228.111	3389	3	7.048856
147.32.84.165	4210	222.189.228.111	3389	3	7.062945
147.32.84.165	1877	222.189.228.111	3389	3	6.973905
147.32.84.165	4272	222.189.228.111	3389	3	7.255088
147.32.84.165	4652	222.189.228.111	3389	3	6.917892
147.32.84.165	2339	222.189.228.111	3389	3	9.364083
147.32.84.165	2139	222.189.228.111	3389	3	6.964953
147.32.84.165	4819	222.189.228.111	3389	3	7.080165
147.32.84.165	4227	222.189.228.111	3389	3	7.167035
147.32.84.165	3641	222.189.228.111	3389	3	7.074139
147.32.84.165	4827	222.189.228.111	3389	3	7.080647
147.32.84.165	2146	222.189.228.111	3389	3	6.931015
147.32.84.165	4805	222.189.228.111	3389	3	7.166027
147.32.84.165	2723	222.189.228.111	3389	3	6.959637
147.32.84.165	2141	222.189.228.111	3389	3	7.051988
147.32.84.165	3082	222.189.228.111	3389	3	6.891971
147.32.84.165	2035	222.189.228.111	3389	5	1.493092
147.32.84.165	3077	222.189.228.111	3389	3	6.913988
147.32.84.165	2937	222.189.228.111	3389	3	7.0121
147.32.84.165	4281	222.189.228.111	3389	3	7.1035
147.32.84.165	3149	222.189.228.111	3389	3	8.259848
147.32.84.165	2741	222.189.228.111	3389	3	6.968625
147.32.84.165	1395	222.189.228.111	3389	3	7.165908
147.32.84.165	3712	222.189.228.111	3389	3	8.735252
147.32.84.165	4830	222.189.228.111	3389	3	7.078261
147.32.84.165	3303	222.189.228.111	3389	3	6.95986
147.32.84.165	3908	222.189.228.111	3389	3	9.602799
147.32.84.165	3315	222.189.228.111	3389	3	6.970891
147.32.84.165	3166	222.189.228.111	3389	3	7.472575
147.32.84.165	2730	222.189.228.111	3389	3	7.04687
147.32.84.165	3037	222.189.228.111	3389	3	7.070351
147.32.84.165	4352	222.189.228.111	3389	3	9.516979
147.32.84.165	3923	222.189.228.111	3389	3	9.608577
147.32.84.165	1733	222.189.228.111	3389	3	9.524925
147.32.84.165	2728	222.189.228.111	3389	3	7.05215
147.32.84.165	4480	222.189.228.111	3389	3	6.974133
147.32.84.165	1885	222.189.228.111	3389	3	6.889359
147.32.84.165	1907	222.189.228.111	3389	3	6.97626
147.32.84.165	4056	222.189.228.111	3389	3	9.152567
147.32.84.165	2130	222.189.228.111	3389	3	6.96547
147.32.84.165	4278	222.189.228.111	3389	3	7.115547
147.32.84.165	3658	222.189.228.111	3389	3	7.168251
147.32.84.165	4060	222.189.228.111	3389	3	9.514748
147.32.84.165	2587	222.189.228.111	3389	3	6.999517
147.32.84.165	2893	222.189.228.111	3389	6	0.000475
147.32.84.165	2336	222.189.228.111	3389	3	9.363498
147.32.84.165	3492	222.189.228.111	3389	3	9.520486
147.32.84.165	2896	222.189.228.111	3389	3	9.521905
147.32.84.165	2327	222.189.228.111	3389	3	9.526137
147.32.84.165	3877	222.189.228.111	3389	3	7.054558
147.32.84.165	1415	222.189.228.111	3389	3	7.078978
147.32.84.165	2867	222.189.228.111	3389	3	7.16837
147.32.84.165	2014	222.189.228.111	3389	3	6.911075
147.32.84.165	4224	222.189.228.111	3389	3	7.166369
147.32.84.165	4291	222.189.228.111	3389	3	9.520608
147.32.84.165	4483	222.189.228.111	3389	3	6.967348
147.32.84.165	4632	222.189.228.111	3389	3	7.080448
147.32.84.165	3300	222.189.228.111	3389	3	7.04854
147.32.84.165	1281	222.189.228.111	3389	3	6.895442
147.32.84.165	4823	222.189.228.111	3389	3	7.082807
147.32.84.165	2025	222.189.228.111	3389	3	7.161239
147.32.84.165	2582	222.189.228.111	3389	3	6.918196
147.32.84.165	1441	222.189.228.111	3389	3	7.170858
147.32.84.165	4816	222.189.228.111	3389	3	7.083609
147.32.84.165	3661	222.189.228.111	3389	3	7.166937
147.32.84.165	1531	222.189.228.111	3389	5	1.377168
147.32.84.165	4753	222.189.228.111	3389	3	7.169661
147.32.84.165	4466	222.189.228.111	3389	6	0.000151
147.32.84.165	3293	222.189.228.111	3389	3	7.04702
147.32.84.165	2015	222.189.228.111	3389	3	6.91357
147.32.84.165	4385	222.189.228.111	3389	3	9.521185
147.32.84.165	2605	222.189.228.111	3389	3	7.001577
147.32.84.165	2043	222.189.228.111	3389	3	7.075038
147.32.84.165	3297	222.189.228.111	3389	6	0.000458
147.32.84.165	4208	222.189.228.111	3389	3	7.072485
147.32.84.165	1244	222.189.228.111	3389	3	5.855178
147.32.84.165	3484	222.189.228.111	3389	3	9.19667
147.32.84.165	2473	222.189.228.111	3389	5	0.534862
147.32.84.165	3495	222.189.228.111	3389	3	9.360691
147.32.84.165	2593	222.189.228.111	3389	3	6.905682
147.32.84.165	2583	222.189.228.111	3389	5	1.524772
147.32.84.165	1299	222.189.228.111	3389	3	6.214833
147.32.84.165	4038	222.189.228.111	3389	3	6.970262
147.32.84.165	1891	222.189.228.111	3389	6	0.000558
147.32.84.165	2586	222.189.228.111	3389	3	6.911296
147.32.84.165	2892	222.189.228.111	3389	3	9.360635
147.32.84.165	4818	222.189.228.111	3389	3	7.073988
147.32.84.165	4484	222.189.228.111	3389	3	7.042106
147.32.84.165	4509	222.189.228.111	3389	3	9.51973
147.32.84.165	3915	222.189.228.111	3389	3	9.006792
147.32.84.165	3893	222.189.228.111	3389	3	6.959702
147.32.84.165	4040	222.189.228.111	3389	5	0.528751
147.32.84.165	3929	222.189.228.111	3389	3	9.612739
147.32.84.165	4284	222.189.228.111	3389	3	7.32592
147.32.84.165	4482	222.189.228.111	3389	3	6.966052
147.32.84.165	1276	222.189.228.111	3389	3	6.976844
147.32.84.165	4616	222.189.228.111	3389	3	6.524904
147.32.84.165	2600	222.189.228.111	3389	3	6.774272
147.32.84.165	1747	222.189.228.111	3389	3	9.522388
147.32.84.165	4972	222.189.228.111	3389	3	7.04642
147.32.84.165	1084	222.189.228.111	3389	3	7.17782
147.32.84.165	2584	222.189.228.111	3389	3	6.910688
147.32.84.165	1298	222.189.228.111	3389	3	5.736436
147.32.84.165	3497	222.189.228.111	3389	3	9.358038
147.32.84.165	3151	222.189.228.111	3389	3	8.533611
147.32.84.165	4634	222.189.228.111	3389	3	6.404261
147.32.84.165	3644	222.189.228.111	3389	3	7.077792
147.32.84.165	2913	222.189.228.111	3389	3	9.369585
147.32.84.165	1748	222.189.228.111	3389	3	9.52517
147.32.84.165	4048	222.189.228.111	3389	8	0.000955
147.32.84.165	1904	222.189.228.111	3389	3	6.888918
147.32.84.165	4648	222.189.228.111	3389	3	0.808833
147.32.84.165	4651	222.189.228.111	3389	3	6.970652
147.32.84.165	1143	222.189.228.111	3389	3	9.360607
147.32.84.165	3692	222.189.228.111	3389	3	8.076759
147.32.84.165	3795	222.189.228.111	3389	3	5.541322
147.32.84.165	2895	222.189.228.111	3389	3	9.521329
147.32.84.165	3274	222.189.228.111	3389	3	9.361749
147.32.84.165	3312	222.189.228.111	3389	3	6.959333
147.32.84.165	4461	222.189.228.111	3389	3	7.060333
147.32.84.165	3701	222.189.228.111	3389	3	6.985062
147.32.84.165	2131	222.189.228.111	3389	3	6.957247
147.32.84.165	4751	222.189.228.111	3389	3	7.163615
147.32.84.165	4047	222.189.228.111	3389	6	0.000118
147.32.84.165	3646	222.189.228.111	3389	5	1.520842
147.32.84.165	1881	222.189.228.111	3389	3	6.893353
147.32.84.165	1751	222.189.228.111	3389	3	9.527709
147.32.84.165	3861	222.189.228.111	3389	3	7.059521
147.32.84.165	2735	222.189.228.111	3389	3	7.053795
147.32.84.165	2598	222.189.228.111	3389	3	6.998244
147.32.84.165	2152	222.189.228.111	3389	3	6.960072
147.32.84.165	2591	222.189.228.111	3389	3	6.908161
147.32.84.165	4831	222.189.228.111	3389	3	7.172284
147.32.84.165	3697	222.189.228.111	3389	3	7.039675
147.32.84.165	2464	222.189.228.111	3389	3	6.976859
147.32.84.165	1845	222.189.228.111	3389	3	6.888443
147.32.84.165	1439	222.189.228.111	3389	3	7.077573
147.32.84.165	1887	222.189.228.111	3389	3	6.970698
147.32.84.165	4055	222.189.228.111	3389	3	9.507394
147.32.84.165	4924	222.189.228.111	3389	3	6.944108
147.32.84.165	2596	222.189.228.111	3389	5	1.454966
147.32.84.165	1529	222.189.228.111	3389	3	4.510213
147.32.84.165	2148	222.189.228.111	3389	3	6.96093
147.32.84.165	4271	222.189.228.111	3389	3	7.146738
147.32.84.165	2490	222.189.228.111	3389	3	6.891469
147.32.84.165	2445	222.189.228.111	3389	3	6.97008
147.32.84.165	2485	222.189.228.111	3389	3	6.973062
147.32.84.165	2905	222.189.228.111	3389	3	9.506632
147.32.84.165	2344	222.189.228.111	3389	3	9.498064
147.32.84.165	1422	222.189.228.111	3389	5	0.537824
147.32.84.165	4519	222.189.228.111	3389	3	9.611968
147.32.84.165	3689	222.189.228.111	3389	3	7.626872
147.32.84.165	1277	222.189.228.111	3389	3	6.978562
147.32.84.165	1750	222.189.228.111	3389	3	9.349521
147.32.84.165	2018	222.189.228.111	3389	3	6.99989
147.32.84.165	4476	222.189.228.111	3389	3	7.049997
147.32.84.165	3071	222.189.228.111	3389	3	6.90228
147.32.84.165	1083	222.189.228.111	3389	3	7.109476
147.32.84.165	4051	222.189.228.111	3389	3	6.885533
147.32.84.165	4495	222.189.228.111	3389	3	9.359326
147.32.84.165	4286	222.189.228.111	3389	3	7.302595
147.32.84.165	4817	222.189.228.111	3389	3	7.169538
147.32.84.165	2140	222.189.228.111	3389	3	7.06283
147.32.84.165	2415	222.189.228.111	3389	3	8.259143
147.32.84.165	4517	222.189.228.111	3389	3	9.435028
147.32.84.165	2122	222.189.228.111	3389	3	7.025478
147.32.84.165	1156	222.189.228.111	3389	3	9.518916
147.32.84.165	3072	222.189.228.111	3389	3	6.905265
147.32.84.165	1905	222.189.228.111	3389	5	1.459738
147.32.84.165	1296	222.189.228.111	3389	3	5.572922
147.32.84.165	3158	222.189.228.111	3389	3	8.705313
147.32.84.165	4016	222.189.228.111	3389	3	5.864325
147.32.84.165	3160	222.189.228.111	3389	3	7.376464
147.32.84.165	4277	222.189.228.111	3389	3	7.177566
147.32.84.165	3602	222.189.228.111	3389	3	7.159719
147.32.84.165	2907	222.189.228.111	3389	3	9.523628
147.32.84.165	3145	222.189.228.111	3389	3	8.202862
147.32.84.165	2724	222.189.228.111	3389	3	7.04558
147.32.84.165	3826	222.189.228.111	3389	3	6.971911
147.32.84.165	1300	222.189.228.111	3389	3	6.220028
147.32.84.165	1734	222.189.228.111	3389	3	9.362564
147.32.84.165	2032	222.189.228.111	3389	3	7.156864
147.32.84.165	2040	222.189.228.111	3389	3	7.075169
147.32.84.165	1297	222.189.228.111	3389	3	5.826871
147.32.84.165	1151	222.189.228.111	3389	3	9.52432
147.32.84.165	2606	222.189.228.111	3389	3	6.995746
147.32.84.165	3139	222.189.228.111	3389	3	8.034065
147.32.84.165	1416	222.189.228.111	3389	3	7.082552
147.32.84.165	2026	222.189.228.111	3389	3	7.151454
147.32.84.165	3083	222.189.228.111	3389	3	6.982217
147.32.84.165	4518	222.189.228.111	3389	3	9.613106
147.32.84.165	3690	222.189.228.111	3389	3	7.847365
147.32.84.165	2911	222.189.228.111	3389	3	9.363616
147.32.84.165	1759	222.189.228.111	3389	3	9.367039
147.32.84.165	2718	222.189.228.111	3389	3	7.049882
147.32.84.165	3155	222.189.228.111	3389	3	8.340074
147.32.84.165	4752	222.189.228.111	3389	3	7.076657
147.32.84.165	4257	222.189.228.111	3389	3	4.879683
147.32.84.165	2341	222.189.228.111	3389	3	9.523145
147.32.84.165	2144	222.189.228.111	3389	3	7.053846
147.32.84.165	3299	222.189.228.111	3389	3	7.048938
147.32.84.165	2915	222.189.228.111	3389	3	9.519938
147.32.84.165	3054	222.189.228.111	3389	5	1.45095
147.32.84.165	4200	222.189.228.111	3389	3	7.081735
147.32.84.165	2463	222.189.228.111	3389	3	6.976925
147.32.84.165	1260	222.189.228.111	3389	3	6.973712
147.32.84.165	4201	222.189.228.111	3389	5	0.528178
147.32.84.165	4275	222.189.228.111	3389	3	7.046006
147.32.84.165	2022	222.189.228.111	3389	3	7.071753
147.32.84.165	2607	222.189.228.111	3389	3	6.904503
147.32.84.165	2019	222.189.228.111	3389	3	6.992468
147.32.84.165	1532	222.189.228.111	3389	3	4.472846
147.32.84.165	4215	222.189.228.111	3389	3	7.071435
147.32.84.165	3870	222.189.228.111	3389	3	6.952699
147.32.84.165	1113	222.189.228.111	3389	3	9.362655
147.32.84.165	2736	222.189.228.111	3389	3	6.962236
147.32.84.165	4499	222.189.228.111	3389	6	0.00013
147.32.84.165	3860	222.189.228.111	3389	3	6.966877
147.32.84.165	2579	222.189.228.111	3389	5	1.46171
147.32.84.165	3143	222.189.228.111	3389	3	8.380942
147.32.84.165	4037	222.189.228.111	3389	3	6.885582
147.32.84.165	4259	222.189.228.111	3389	3	5.10534
147.32.84.165	4481	222.189.228.111	3389	3	7.019779
147.32.84.165	2734	222.189.228.111	3389	3	6.945952
147.32.84.165	4504	222.189.228.111	3389	3	9.362913
147.32.84.165	4274	222.189.228.111	3389	3	7.231509
147.32.84.165	3911	222.189.228.111	3389	3	9.455966
147.32.84.165	2318	222.189.228.111	3389	3	9.367541
147.32.84.165	2899	222.189.228.111	3389	3	9.36584
147.32.84.165	1284	222.189.228.111	3389	3	6.968946
147.32.84.165	4828	222.189.228.111	3389	3	7.077425
147.32.84.165	3655	222.189.228.111	3389	6	0.000333
147.32.84.165	2527	222.189.228.111	3389	3	6.954102
147.32.84.165	1394	222.189.228.111	3389	3	7.1649
147.32.84.165	2315	222.189.228.111	3389	3	9.363735
147.32.84.165	3168	222.189.228.111	3389	3	7.549981
147.32.84.165	2903	222.189.228.111	3389	3	9.360461
147.32.84.165	4258	222.189.228.111	3389	3	4.951859
147.32.84.165	3070	222.189.228.111	3389	3	6.902091
147.32.84.165	1432	222.189.228.111	3389	8	0.000327
147.32.84.165	4656	222.189.228.111	3389	3	6.02934
147.32.84.165	4806	222.189.228.111	3389	3	0.884829
147.32.84.165	4267	222.189.228.111	3389	3	7.076673
147.32.84.165	2476	222.189.228.111	3389	3	6.982558
147.32.84.165	1722	222.189.228.111	3389	3	6.968544
